stage_id,animal_id,point_id,x_local_m,y_local_m,z_m,coordinate_frame,spawn_surface,spawn_weight,source_x,source_y,source_z
vegetative,trichogramma,32,13.7100,-4.3778,0.400,gama_field_local_m,air,1,66.530475,-49.104888,0.4
vegetative,trichogramma,33,13.6873,-4.3897,0.400,gama_field_local_m,air,1,66.48926,-49.128562,0.4
vegetative,trichogramma,34,10.8441,-0.3990,0.400,gama_field_local_m,air,1,61.32574,-41.211066,0.4
vegetative,trichogramma,35,-3.3692,0.7055,0.400,gama_field_local_m,air,1,35.512966,-39.019736,0.4
vegetative,trichogramma,36,10.8690,-0.3853,0.400,gama_field_local_m,air,1,61.370876,-41.183982,0.4
vegetative,trichogramma,37,10.8673,-0.4092,0.400,gama_field_local_m,air,1,61.367885,-41.231383,0.4
vegetative,trichogramma,38,12.1088,4.5622,0.400,gama_field_local_m,air,1,63.622486,-31.368293,0.4
vegetative,trichogramma,39,14.2840,3.2558,0.400,gama_field_local_m,air,1,67.572856,-33.960151,0.4
vegetative,trichogramma,40,4.8235,-1.4423,0.400,gama_field_local_m,air,1,50.39175,-43.280883,0.4
vegetative,trichogramma,41,5.4201,4.6798,0.400,gama_field_local_m,air,1,51.475154,-31.134818,0.4
vegetative,trichogramma,42,5.4024,4.7009,0.400,gama_field_local_m,air,1,51.443035,-31.092978,0.4
vegetative,trichogramma,43,5.4285,4.7022,0.400,gama_field_local_m,air,1,51.490474,-31.0904,0.4
vegetative,trichogramma,44,-3.3677,0.7294,0.400,gama_field_local_m,air,1,35.515621,-38.972297,0.4
vegetative,trichogramma,45,-4.5691,-4.2502,0.400,gama_field_local_m,air,1,33.333721,-48.851699,0.4
vegetative,trichogramma,46,-6.7548,-2.9584,0.400,gama_field_local_m,air,1,29.36433,-46.28893,0.4
vegetative,trichogramma,47,2.6676,1.8031,0.400,gama_field_local_m,air,1,46.476406,-36.842177,0.4
vegetative,trichogramma,48,2.1202,-4.3228,0.400,gama_field_local_m,air,1,45.48228,-48.995864,0.4
vegetative,worm,1,5.4637,3.6546,0.000,gama_field_local_m,soil,1,51.554332,-33.168929,-0.056
vegetative,worm,2,12.1247,-1.8344,0.000,gama_field_local_m,soil,1,63.65147,-44.058921,-0.056
vegetative,worm,3,4.6598,-8.5130,0.000,gama_field_local_m,soil,1,50.09433,-57.30893,-0.06
vegetative,worm,4,15.1052,-10.2065,0.000,gama_field_local_m,soil,1,69.06433,-60.66893,-0.06
vegetative,worm,5,-6.6006,-14.1330,0.000,gama_field_local_m,soil,1,29.64433,-68.45893,-0.06
vegetative,worm,6,2.6580,-6.8624,0.000,gama_field_local_m,soil,1,46.458888,-54.034209,-0.06
vegetative,worm,7,-6.7053,-0.6499,0.000,gama_field_local_m,soil,1,29.45433,-41.70893,-0.06
vegetative,worm,8,2.3196,4.9751,0.000,gama_field_local_m,soil,1,45.84433,-30.54893,-0.06
vegetative,worm,9,6.2248,-10.7605,0.000,gama_field_local_m,soil,1,52.936588,-61.767974,-0.056
vegetative,worm,10,9.5714,-14.7177,0.000,gama_field_local_m,soil,1,59.01433,-69.61893,-0.06
vegetative,worm,11,2.7584,-14.4138,0.000,gama_field_local_m,soil,1,46.64133,-69.01593,-0.056
vegetative,worm,12,-4.1903,-9.1276,0.000,gama_field_local_m,soil,1,34.021701,-58.528357,-0.056
vegetative,worm,13,1.0118,0.0139,0.000,gama_field_local_m,soil,1,43.469287,-40.391929,-0.056
vegetative,worm,14,-3.0491,4.0326,0.000,gama_field_local_m,soil,1,36.094333,-32.418929,-0.056
vegetative,worm,15,4.6432,-2.3990,0.000,gama_field_local_m,soil,1,50.06433,-45.17893,-0.06
vegetative,worm,16,15.3938,3.4516,0.000,gama_field_local_m,soil,1,69.588474,-33.571525,-0.06
vegetative,bee,1,6.5870,5.9379,3.030,gama_field_local_m,air,1,53.594325,-28.63893,3.03
vegetative,bee,2,13.6553,1.9108,3.545,gama_field_local_m,air,1,66.431117,-36.628425,3.545
vegetative,bee,3,15.1878,-0.9574,3.030,gama_field_local_m,air,1,69.21433,-42.31893,3.03
vegetative,bee,4,9.8843,0.6152,3.030,gama_field_local_m,air,1,59.58256,-39.199012,3.03
vegetative,bee,5,13.9232,-10.1565,3.615,gama_field_local_m,air,1,66.917743,-60.56972,3.615
vegetative,bee,6,6.0606,-9.9575,3.615,gama_field_local_m,air,1,52.638423,-60.174918,3.615
vegetative,bee,7,5.3591,-13.1552,3.615,gama_field_local_m,air,1,51.36433,-66.51893,3.615
vegetative,bee,8,2.6997,-8.3056,3.030,gama_field_local_m,air,1,46.534587,-56.897449,3.03
vegetative,bee,9,-1.4688,-14.0171,3.030,gama_field_local_m,air,1,38.96433,-68.22893,3.03
vegetative,bee,10,-5.7802,0.6555,3.615,gama_field_local_m,air,1,31.13433,-39.11893,3.615
vegetative,bee,11,2.3247,0.9678,3.615,gama_field_local_m,air,1,45.85371,-38.499381,3.615
vegetative,bee,12,0.5576,-1.5169,3.615,gama_field_local_m,air,1,42.64433,-43.42893,3.615
vegetative,bee,13,6.8057,-2.2963,3.030,gama_field_local_m,air,1,53.991542,-44.975211,3.03
vegetative,bee,14,9.9844,-6.4867,3.615,gama_field_local_m,air,1,59.764331,-53.288932,3.615
vegetative,bee,15,9.6411,-13.0649,3.615,gama_field_local_m,air,1,59.140956,-66.339843,3.615
vegetative,bee,16,1.7929,-13.1280,3.030,gama_field_local_m,air,1,44.887905,-66.46495,3.03
vegetative,bee,17,-5.8340,-10.0722,3.545,gama_field_local_m,air,1,31.03664,-60.402461,3.545
vegetative,bee,18,0.2844,-5.0080,3.030,gama_field_local_m,air,1,42.148235,-50.355216,3.03
vegetative,bee,19,-3.5189,-1.2791,3.615,gama_field_local_m,air,1,35.241008,-42.957084,3.615
vegetative,bee,20,-4.2116,5.2761,3.615,gama_field_local_m,air,1,33.983119,-29.951873,3.615
vegetative,butterfly,1,12.0734,-6.9504,2.450,gama_field_local_m,air,1,63.55833,-54.20893,2.45
vegetative,butterfly,2,5.4518,-9.7514,2.310,gama_field_local_m,air,1,51.532833,-59.766002,2.31
vegetative,butterfly,3,2.8641,-12.9088,2.800,gama_field_local_m,air,1,46.83324,-66.03009,2.8
vegetative,butterfly,4,-4.4862,-8.4676,3.160,gama_field_local_m,air,1,33.48433,-57.21893,3.16
vegetative,butterfly,5,2.2944,2.0688,2.450,gama_field_local_m,air,1,45.798625,-36.315085,2.45
vegetative,butterfly,6,-5.7472,3.8043,2.310,gama_field_local_m,air,1,31.19433,-32.871879,2.31
vegetative,butterfly,7,-0.3581,-4.4093,2.800,gama_field_local_m,air,1,40.981449,-49.167434,2.8
vegetative,butterfly,8,-6.6399,-2.2578,3.160,gama_field_local_m,air,1,29.573009,-44.89893,3.16
vegetative,butterfly,9,15.3340,-12.9088,2.800,gama_field_local_m,air,1,69.479793,-66.03009,2.8
vegetative,butterfly,10,7.1927,-12.9435,3.160,gama_field_local_m,air,1,54.69433,-66.09893,3.16
vegetative,butterfly,11,13.7696,2.0796,2.450,gama_field_local_m,air,1,66.63879,-36.29354,2.45
vegetative,butterfly,12,6.7227,3.8043,2.310,gama_field_local_m,air,1,53.840885,-32.871879,2.31
vegetative,butterfly,13,12.1118,-4.4093,2.800,gama_field_local_m,air,1,63.628,-49.167434,2.8
vegetative,butterfly,14,5.8300,0.3314,3.160,gama_field_local_m,air,1,52.219562,-39.761893,3.16
vegetative,butterfly,15,0.5080,-6.9504,2.450,gama_field_local_m,air,1,42.55433,-54.20893,2.45
vegetative,butterfly,16,-7.0180,-9.7514,2.310,gama_field_local_m,air,1,28.886279,-59.766002,2.31
vegetative,cricket,1,16.8838,-1.5925,1.176,gama_field_local_m,plant,1,72.29433,-43.57893,1.176
vegetative,cricket,2,16.1624,6.5629,1.084,gama_field_local_m,plant,1,70.98433,-27.39893,1.084
vegetative,cricket,3,-8.1509,-7.1541,1.084,gama_field_local_m,plant,1,26.828845,-54.61307,1.084
vegetative,cricket,4,-6.0146,-15.3228,0.893,gama_field_local_m,plant,1,30.708621,-70.81935,0.893323
vegetative,cricket,5,-7.9001,-11.4321,1.000,gama_field_local_m,plant,1,27.28433,-63.10041,1
vegetative,cricket,6,-1.9384,-15.5090,1.040,gama_field_local_m,plant,1,38.1114,-71.18893,1.04
vegetative,cricket,7,-8.0763,-6.9815,1.084,gama_field_local_m,plant,1,26.96433,-54.270564,1.084
vegetative,cricket,8,1.4891,6.6259,1.103,gama_field_local_m,plant,1,44.33607,-27.27381,1.103
vegetative,cricket,9,-7.7129,4.3007,1.056,gama_field_local_m,plant,1,27.62433,-31.88697,1.056
vegetative,cricket,10,-4.8887,5.8239,0.734,gama_field_local_m,plant,1,32.75333,-28.86493,0.734
vegetative,cricket,11,-8.4006,-0.3677,1.094,gama_field_local_m,plant,1,26.37533,-41.14893,1.094
vegetative,cricket,12,1.6759,6.5538,1.103,gama_field_local_m,plant,1,44.675365,-27.416854,1.103
vegetative,cricket,13,15.6281,2.6978,0.737,gama_field_local_m,plant,1,70.01395,-35.067176,0.737
vegetative,cricket,14,12.0784,5.8900,0.738,gama_field_local_m,plant,1,63.56733,-28.73393,0.738
vegetative,cricket,15,16.8072,-1.7644,1.176,gama_field_local_m,plant,1,72.15533,-43.91993,1.176
vegetative,cricket,16,8.4090,-15.2923,1.176,gama_field_local_m,plant,1,56.903362,-70.75893,1.176
vegetative,cricket,17,17.0759,-13.0498,1.017,gama_field_local_m,plant,1,72.64333,-66.309775,1.017
vegetative,cricket,18,13.7738,-14.6461,0.375,gama_field_local_m,plant,1,66.64633,-69.47693,0.375
vegetative,cricket,19,15.6889,-11.5604,0.732,gama_field_local_m,plant,1,70.12433,-63.35493,0.732
vegetative,cricket,20,8.2230,-15.2184,1.176,gama_field_local_m,plant,1,56.565578,-70.612266,1.176
reproductive,brown_planthopper_eggs,1,-3.8420,-12.3916,1.966,gama_field_local_m,leaf,1,34.654224,-65.00393,1.9655
reproductive,brown_planthopper_eggs,2,-3.8420,-4.8310,1.966,gama_field_local_m,leaf,1,34.654224,-50.00393,1.9655
reproductive,brown_planthopper_eggs,3,-3.8420,4.2418,1.966,gama_field_local_m,leaf,1,34.654224,-32.00393,1.9655
reproductive,brown_planthopper_eggs,4,-3.6610,-13.7482,1.367,gama_field_local_m,leaf,1,34.98303,-67.695535,1.366715
reproductive,brown_planthopper_eggs,5,-3.6610,-7.6998,1.367,gama_field_local_m,leaf,1,34.98303,-55.695535,1.366715
reproductive,brown_planthopper_eggs,6,-3.6610,-1.6513,1.367,gama_field_local_m,leaf,1,34.98303,-43.695535,1.366715
reproductive,brown_planthopper_eggs,7,-3.6610,2.8851,1.367,gama_field_local_m,leaf,1,34.98303,-34.695535,1.366715
reproductive,brown_planthopper_eggs,8,-2.1901,-13.9037,1.966,gama_field_local_m,leaf,1,37.654224,-68.00393,1.9655
reproductive,brown_planthopper_eggs,9,-2.0091,-6.1876,1.367,gama_field_local_m,leaf,1,37.98303,-52.695535,1.366715
reproductive,brown_planthopper_eggs,10,-2.0091,2.8851,1.367,gama_field_local_m,leaf,1,37.98303,-34.695535,1.366715
reproductive,brown_planthopper_eggs,11,-0.5383,-13.9037,1.966,gama_field_local_m,leaf,1,40.654224,-68.00393,1.9655
reproductive,brown_planthopper_eggs,12,-0.5383,-1.8067,1.966,gama_field_local_m,leaf,1,40.654224,-44.00393,1.9655
reproductive,brown_planthopper_eggs,13,-0.5383,1.2175,1.966,gama_field_local_m,leaf,1,40.654224,-38.00393,1.9655
reproductive,brown_planthopper_eggs,14,-0.3572,-12.2361,1.367,gama_field_local_m,leaf,1,40.98303,-64.695535,1.366715
reproductive,brown_planthopper_eggs,15,1.1136,-12.3916,1.966,gama_field_local_m,leaf,1,43.654224,-65.00393,1.9655
reproductive,brown_planthopper_eggs,16,1.1136,2.7296,1.966,gama_field_local_m,leaf,1,43.654224,-35.00393,1.9655
reproductive,brown_planthopper_eggs,17,1.2947,-9.2119,1.367,gama_field_local_m,leaf,1,43.98303,-58.695535,1.366715
reproductive,brown_planthopper_eggs,18,2.7655,1.2175,1.966,gama_field_local_m,leaf,1,46.654224,-38.00393,1.9655
reproductive,brown_planthopper_eggs,19,2.9466,-3.1634,1.367,gama_field_local_m,leaf,1,46.98303,-46.695535,1.366715
reproductive,brown_planthopper_eggs,20,2.9466,4.3972,1.367,gama_field_local_m,leaf,1,46.98303,-31.695535,1.366715
reproductive,brown_planthopper_eggs,21,4.4174,-10.8794,1.966,gama_field_local_m,leaf,1,49.654224,-62.00393,1.9655
reproductive,brown_planthopper_eggs,22,4.4174,-4.8310,1.966,gama_field_local_m,leaf,1,49.654224,-50.00393,1.9655
reproductive,brown_planthopper_eggs,23,4.5985,-7.6998,1.367,gama_field_local_m,leaf,1,49.98303,-55.695535,1.366715
reproductive,brown_planthopper_eggs,24,4.5985,1.3730,1.367,gama_field_local_m,leaf,1,49.98303,-37.695535,1.366715
reproductive,brown_planthopper_eggs,25,6.2504,-0.1392,1.367,gama_field_local_m,leaf,1,52.98303,-40.695535,1.366715
reproductive,brown_planthopper_eggs,26,7.7212,-10.8794,1.966,gama_field_local_m,leaf,1,55.654224,-62.00393,1.9655
reproductive,brown_planthopper_eggs,27,7.7212,-9.3673,1.966,gama_field_local_m,leaf,1,55.654224,-59.00393,1.9655
reproductive,brown_planthopper_eggs,28,7.9023,-10.7240,1.367,gama_field_local_m,leaf,1,55.98303,-61.695535,1.366715
reproductive,brown_planthopper_eggs,29,9.3731,1.2175,1.966,gama_field_local_m,leaf,1,58.654224,-38.00393,1.9655
reproductive,brown_planthopper_eggs,30,9.5541,-1.6513,1.367,gama_field_local_m,leaf,1,58.98303,-43.695535,1.366715
reproductive,brown_planthopper_eggs,31,11.2060,-6.1876,1.367,gama_field_local_m,leaf,1,61.98303,-52.695535,1.366715
reproductive,brown_planthopper_eggs,32,12.6769,-7.8552,1.966,gama_field_local_m,leaf,1,64.654224,-56.00393,1.9655
reproductive,brown_planthopper_eggs,33,12.6769,-3.3188,1.966,gama_field_local_m,leaf,1,64.654224,-47.00393,1.9655
reproductive,brown_planthopper_eggs,34,12.6769,4.2418,1.966,gama_field_local_m,leaf,1,64.654224,-32.00393,1.9655
reproductive,brown_planthopper_eggs,35,12.8579,-12.2361,1.367,gama_field_local_m,leaf,1,64.98303,-64.695535,1.366715
reproductive,brown_planthopper_eggs,36,12.8579,4.3972,1.367,gama_field_local_m,leaf,1,64.98303,-31.695535,1.366715
reproductive,brown_planthopper_eggs,37,14.3288,-9.3673,1.966,gama_field_local_m,leaf,1,67.654224,-59.00393,1.9655
reproductive,brown_planthopper_eggs,38,14.3288,-1.8067,1.966,gama_field_local_m,leaf,1,67.654224,-44.00393,1.9655
reproductive,brown_planthopper_eggs,39,14.5098,-9.2119,1.367,gama_field_local_m,leaf,1,67.98303,-58.695535,1.366715
reproductive,brown_planthopper_eggs,40,14.5098,-1.6513,1.367,gama_field_local_m,leaf,1,67.98303,-43.695535,1.366715
reproductive,brown_planthopper_eggs,41,-3.7978,-12.4281,1.972,gama_field_local_m,leaf,1,34.7346,-65.07651,1.97195
reproductive,brown_planthopper_eggs,42,-3.7978,-4.8675,1.972,gama_field_local_m,leaf,1,34.7346,-50.0765,1.97195
reproductive,brown_planthopper_eggs,43,-3.7978,4.2052,1.972,gama_field_local_m,leaf,1,34.7346,-32.0765,1.97195
reproductive,brown_planthopper_eggs,44,-3.6588,-13.7624,1.368,gama_field_local_m,leaf,1,34.986934,-67.72362,1.367558
reproductive,brown_planthopper_eggs,45,-3.6588,-7.7139,1.368,gama_field_local_m,leaf,1,34.986934,-55.72362,1.367558
reproductive,brown_planthopper_eggs,46,-3.6588,-1.6654,1.368,gama_field_local_m,leaf,1,34.986934,-43.72362,1.367558
reproductive,brown_planthopper_eggs,47,-3.6588,2.8709,1.368,gama_field_local_m,leaf,1,34.986934,-34.72362,1.367558
reproductive,brown_planthopper_eggs,48,-2.1459,-13.9403,1.972,gama_field_local_m,leaf,1,37.7346,-68.07651,1.97195
reproductive,brown_planthopper_eggs,49,-2.0069,-6.2018,1.368,gama_field_local_m,leaf,1,37.986934,-52.72362,1.367558
reproductive,brown_planthopper_eggs,50,-2.0069,2.8709,1.368,gama_field_local_m,leaf,1,37.986934,-34.72362,1.367558
reproductive,brown_planthopper_eggs,51,-0.4940,-13.9403,1.972,gama_field_local_m,leaf,1,40.7346,-68.07651,1.97195
reproductive,brown_planthopper_eggs,52,-0.4940,-1.8433,1.972,gama_field_local_m,leaf,1,40.7346,-44.0765,1.97195
reproductive,brown_planthopper_eggs,53,-0.4940,1.1809,1.972,gama_field_local_m,leaf,1,40.7346,-38.0765,1.97195
reproductive,brown_planthopper_eggs,54,-0.3551,-12.2503,1.368,gama_field_local_m,leaf,1,40.986934,-64.72362,1.367558
reproductive,brown_planthopper_eggs,55,1.1579,-12.4281,1.972,gama_field_local_m,leaf,1,43.7346,-65.07651,1.97195
reproductive,brown_planthopper_eggs,56,1.1579,2.6931,1.972,gama_field_local_m,leaf,1,43.7346,-35.0765,1.97195
reproductive,brown_planthopper_eggs,57,1.2968,-9.2260,1.368,gama_field_local_m,leaf,1,43.986934,-58.72362,1.367558
reproductive,brown_planthopper_eggs,58,2.8098,1.1809,1.972,gama_field_local_m,leaf,1,46.7346,-38.0765,1.97195
reproductive,brown_planthopper_eggs,59,2.9487,-3.1775,1.368,gama_field_local_m,leaf,1,46.986934,-46.72362,1.367558
reproductive,brown_planthopper_eggs,60,2.9487,4.3831,1.368,gama_field_local_m,leaf,1,46.986934,-31.72362,1.367558
reproductive,brown_planthopper_eggs,61,4.4617,-10.9160,1.972,gama_field_local_m,leaf,1,49.7346,-62.076505,1.97195
reproductive,brown_planthopper_eggs,62,4.4617,-4.8675,1.972,gama_field_local_m,leaf,1,49.7346,-50.0765,1.97195
reproductive,brown_planthopper_eggs,63,4.6006,-7.7139,1.368,gama_field_local_m,leaf,1,49.986934,-55.72362,1.367558
reproductive,brown_planthopper_eggs,64,4.6006,1.3588,1.368,gama_field_local_m,leaf,1,49.986934,-37.72362,1.367558
reproductive,brown_planthopper_eggs,65,6.2525,-0.1533,1.368,gama_field_local_m,leaf,1,52.986934,-40.72362,1.367558
reproductive,brown_planthopper_eggs,66,7.7655,-10.9160,1.972,gama_field_local_m,leaf,1,55.7346,-62.076505,1.97195
reproductive,brown_planthopper_eggs,67,7.7655,-9.4039,1.972,gama_field_local_m,leaf,1,55.7346,-59.076505,1.97195
reproductive,brown_planthopper_eggs,68,7.9044,-10.7381,1.368,gama_field_local_m,leaf,1,55.986934,-61.72362,1.367558
reproductive,brown_planthopper_eggs,69,9.4174,1.1809,1.972,gama_field_local_m,leaf,1,58.7346,-38.0765,1.97195
reproductive,brown_planthopper_eggs,70,9.5563,-1.6654,1.368,gama_field_local_m,leaf,1,58.986934,-43.72362,1.367558
reproductive,brown_planthopper_eggs,71,11.2082,-6.2018,1.368,gama_field_local_m,leaf,1,61.986934,-52.72362,1.367558
reproductive,brown_planthopper_eggs,72,12.7211,-7.8918,1.972,gama_field_local_m,leaf,1,64.7346,-56.076505,1.97195
reproductive,brown_planthopper_eggs,73,12.7211,-3.3554,1.972,gama_field_local_m,leaf,1,64.7346,-47.0765,1.97195
reproductive,brown_planthopper_eggs,74,12.7211,4.2052,1.972,gama_field_local_m,leaf,1,64.7346,-32.0765,1.97195
reproductive,brown_planthopper_eggs,75,12.8601,-12.2503,1.368,gama_field_local_m,leaf,1,64.986934,-64.72362,1.367558
reproductive,brown_planthopper_eggs,76,12.8601,4.3831,1.368,gama_field_local_m,leaf,1,64.986934,-31.72362,1.367558
reproductive,brown_planthopper_eggs,77,14.3730,-9.4039,1.972,gama_field_local_m,leaf,1,67.7346,-59.076505,1.97195
reproductive,brown_planthopper_eggs,78,14.3730,-1.8433,1.972,gama_field_local_m,leaf,1,67.7346,-44.0765,1.97195
reproductive,brown_planthopper_eggs,79,14.5120,-9.2260,1.368,gama_field_local_m,leaf,1,67.986934,-58.72362,1.367558
reproductive,brown_planthopper_eggs,80,14.5120,-1.6654,1.368,gama_field_local_m,leaf,1,67.986934,-43.72362,1.367558
reproductive,brown_planthopper_eggs,81,-3.8311,-12.3787,1.937,gama_field_local_m,leaf,1,34.67402,-64.978433,1.93685
reproductive,brown_planthopper_eggs,82,-3.8311,-4.8181,1.937,gama_field_local_m,leaf,1,34.67402,-49.97843,1.93685
reproductive,brown_planthopper_eggs,83,-3.8311,4.2546,1.937,gama_field_local_m,leaf,1,34.67402,-31.97843,1.93685
reproductive,brown_planthopper_eggs,84,-2.1792,-13.8908,1.937,gama_field_local_m,leaf,1,37.67402,-67.978433,1.93685
reproductive,brown_planthopper_eggs,85,-0.5274,-13.8908,1.937,gama_field_local_m,leaf,1,40.67402,-67.978433,1.93685
reproductive,brown_planthopper_eggs,86,-0.5274,-1.7939,1.937,gama_field_local_m,leaf,1,40.67402,-43.97843,1.93685
reproductive,brown_planthopper_eggs,87,-0.5274,1.2304,1.937,gama_field_local_m,leaf,1,40.67402,-37.97843,1.93685
reproductive,brown_planthopper_eggs,88,1.1245,-12.3787,1.937,gama_field_local_m,leaf,1,43.67402,-64.978433,1.93685
reproductive,brown_planthopper_eggs,89,1.1245,2.7425,1.937,gama_field_local_m,leaf,1,43.67402,-34.97843,1.93685
reproductive,brown_planthopper_eggs,90,2.7764,1.2304,1.937,gama_field_local_m,leaf,1,46.67402,-37.97843,1.93685
reproductive,brown_planthopper_eggs,91,4.4283,-10.8666,1.937,gama_field_local_m,leaf,1,49.67402,-61.978433,1.93685
reproductive,brown_planthopper_eggs,92,4.4283,-4.8181,1.937,gama_field_local_m,leaf,1,49.67402,-49.97843,1.93685
reproductive,brown_planthopper_eggs,93,7.7321,-10.8666,1.937,gama_field_local_m,leaf,1,55.67402,-61.978433,1.93685
reproductive,brown_planthopper_eggs,94,7.7321,-9.3545,1.937,gama_field_local_m,leaf,1,55.67402,-58.978433,1.93685
reproductive,brown_planthopper_eggs,95,9.3840,1.2304,1.937,gama_field_local_m,leaf,1,58.67402,-37.97843,1.93685
reproductive,brown_planthopper_eggs,96,12.6878,-7.8423,1.937,gama_field_local_m,leaf,1,64.67402,-55.978433,1.93685
reproductive,brown_planthopper_eggs,97,12.6878,-3.3060,1.937,gama_field_local_m,leaf,1,64.67402,-46.97843,1.93685
reproductive,brown_planthopper_eggs,98,12.6878,4.2546,1.937,gama_field_local_m,leaf,1,64.67402,-31.97843,1.93685
reproductive,brown_planthopper_eggs,99,14.3397,-9.3545,1.937,gama_field_local_m,leaf,1,67.67402,-58.978433,1.93685
reproductive,brown_planthopper_eggs,100,14.3397,-1.7939,1.937,gama_field_local_m,leaf,1,67.67402,-43.97843,1.93685
reproductive,brown_planthopper_eggs,101,-3.7902,-12.4177,1.941,gama_field_local_m,leaf,1,34.74829,-65.055833,1.941176
reproductive,brown_planthopper_eggs,102,-3.7902,-4.8571,1.941,gama_field_local_m,leaf,1,34.74829,-50.05583,1.941176
reproductive,brown_planthopper_eggs,103,-3.7902,4.2156,1.941,gama_field_local_m,leaf,1,34.74829,-32.05583,1.941176
reproductive,brown_planthopper_eggs,104,-2.1384,-13.9298,1.941,gama_field_local_m,leaf,1,37.74829,-68.055833,1.941176
reproductive,brown_planthopper_eggs,105,-0.4865,-13.9298,1.941,gama_field_local_m,leaf,1,40.74829,-68.055833,1.941176
reproductive,brown_planthopper_eggs,106,-0.4865,-1.8329,1.941,gama_field_local_m,leaf,1,40.74829,-44.05583,1.941176
reproductive,brown_planthopper_eggs,107,-0.4865,1.1914,1.941,gama_field_local_m,leaf,1,40.74829,-38.05583,1.941176
reproductive,brown_planthopper_eggs,108,1.1654,-12.4177,1.941,gama_field_local_m,leaf,1,43.74829,-65.055833,1.941176
reproductive,brown_planthopper_eggs,109,1.1654,2.7035,1.941,gama_field_local_m,leaf,1,43.74829,-35.05583,1.941176
reproductive,brown_planthopper_eggs,110,2.8173,1.1914,1.941,gama_field_local_m,leaf,1,46.74829,-38.05583,1.941176
reproductive,brown_planthopper_eggs,111,4.4692,-10.9056,1.941,gama_field_local_m,leaf,1,49.74829,-62.055833,1.941176
reproductive,brown_planthopper_eggs,112,4.4692,-4.8571,1.941,gama_field_local_m,leaf,1,49.74829,-50.05583,1.941176
reproductive,brown_planthopper_eggs,113,7.7730,-10.9056,1.941,gama_field_local_m,leaf,1,55.74829,-62.055833,1.941176
reproductive,brown_planthopper_eggs,114,7.7730,-9.3935,1.941,gama_field_local_m,leaf,1,55.74829,-59.055833,1.941176
reproductive,brown_planthopper_eggs,115,9.4249,1.1914,1.941,gama_field_local_m,leaf,1,58.74829,-38.05583,1.941176
reproductive,brown_planthopper_eggs,116,12.7287,-7.8814,1.941,gama_field_local_m,leaf,1,64.74829,-56.055833,1.941176
reproductive,brown_planthopper_eggs,117,12.7287,-3.3450,1.941,gama_field_local_m,leaf,1,64.74829,-47.05583,1.941176
reproductive,brown_planthopper_eggs,118,12.7287,4.2156,1.941,gama_field_local_m,leaf,1,64.74829,-32.05583,1.941176
reproductive,brown_planthopper_eggs,119,14.3806,-9.3935,1.941,gama_field_local_m,leaf,1,67.74829,-59.055833,1.941176
reproductive,brown_planthopper_eggs,120,14.3806,-1.8329,1.941,gama_field_local_m,leaf,1,67.74829,-44.05583,1.941176
reproductive,brown_planthopper_nymph,1,-5.4393,-3.0404,1.720,gama_field_local_m,plant,1,31.753376,-46.45149,1.7195
reproductive,brown_planthopper_nymph,2,-5.3790,-7.6323,0.890,gama_field_local_m,plant,1,31.86291,-55.561716,0.890411
reproductive,brown_planthopper_nymph,3,-3.7874,-12.1131,1.720,gama_field_local_m,plant,1,34.753376,-64.45148,1.7195
reproductive,brown_planthopper_nymph,4,-3.7874,3.0081,1.720,gama_field_local_m,plant,1,34.753376,-34.45149,1.7195
reproductive,brown_planthopper_nymph,5,-3.7271,-4.6081,0.890,gama_field_local_m,plant,1,34.86291,-49.561716,0.890411
reproductive,brown_planthopper_nymph,6,-3.7271,4.4647,0.890,gama_field_local_m,plant,1,34.86291,-31.561716,0.890411
reproductive,brown_planthopper_nymph,7,-2.1356,-6.0646,1.720,gama_field_local_m,plant,1,37.753376,-52.451482,1.7195
reproductive,brown_planthopper_nymph,8,-2.0752,-13.6808,0.890,gama_field_local_m,plant,1,37.86291,-67.561716,0.890411
reproductive,brown_planthopper_nymph,9,-2.0752,-0.0717,0.890,gama_field_local_m,plant,1,37.86291,-40.561716,0.890411
reproductive,brown_planthopper_nymph,10,-0.4837,-13.6252,1.720,gama_field_local_m,plant,1,40.753376,-67.45148,1.7195
reproductive,brown_planthopper_nymph,11,-0.4837,-1.5283,1.720,gama_field_local_m,plant,1,40.753376,-43.45149,1.7195
reproductive,brown_planthopper_nymph,12,-0.4837,1.4960,1.720,gama_field_local_m,plant,1,40.753376,-37.45149,1.7195
reproductive,brown_planthopper_nymph,13,-0.4233,-9.1444,0.890,gama_field_local_m,plant,1,40.86291,-58.561716,0.890411
reproductive,brown_planthopper_nymph,14,1.1682,-12.1131,1.720,gama_field_local_m,plant,1,43.753376,-64.45148,1.7195
reproductive,brown_planthopper_nymph,15,1.1682,-9.0889,1.720,gama_field_local_m,plant,1,43.753376,-58.451482,1.7195
reproductive,brown_planthopper_nymph,16,1.2285,-12.1687,0.890,gama_field_local_m,plant,1,43.86291,-64.561716,0.890411
reproductive,brown_planthopper_nymph,17,1.2285,-1.5838,0.890,gama_field_local_m,plant,1,43.86291,-43.561716,0.890411
reproductive,brown_planthopper_nymph,18,1.2285,2.9525,0.890,gama_field_local_m,plant,1,43.86291,-34.561716,0.890411
reproductive,brown_planthopper_nymph,19,2.8201,1.4960,1.720,gama_field_local_m,plant,1,46.753376,-37.45149,1.7195
