stage_id,stage_name,animal_id,animal_name,species,life_stage,prefab_name,prefab_path,density_per_100m2,spawn_index,x,y,z
vegetative,Vegetative Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,9,9,47.536,3.031,1.612
vegetative,Vegetative Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,6,1,4.868,-3.4,3.308
vegetative,Vegetative Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,6,2,5.272,-2.679,3.308
vegetative,Vegetative Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,6,3,5.154,-2.608,3.308
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,1,7.347,-5.898,0.837
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,2,7.352,-5.851,0.837
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,3,7.302,-5.864,0.916
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,4,7.387,-5.878,0.795
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,5,8.654,-6.096,0.837
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,6,8.649,-6.143,0.837
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,7,8.699,-6.13,0.916
vegetative,Vegetative Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,12,8,8.614,-6.116,0.795
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,1,22.26,8.04,-0.456
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,2,34.357,-2.85,-0.456
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,3,23.642,-20.559,-0.456
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,4,30.46,-28.75,-0.456
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,5,17.347,-27.807,-0.456
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,6,4.727,-17.319,-0.456
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,7,14.175,0.817,-0.456
vegetative,Vegetative Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,8,8,6.8,8.79,-0.456
vegetative,Vegetative Stage,bee,Bee,Bee,unspecified,SM_Bee_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bee_01.prefab,5,1,4.831,-11.752,3.499
vegetative,Vegetative Stage,bee,Bee,Bee,unspecified,SM_Bee_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bee_01.prefab,5,2,5.038,-11.702,3.499
vegetative,Vegetative Stage,bee,Bee,Bee,unspecified,SM_Bee_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bee_01.prefab,5,3,5.285,-12.094,3.499
vegetative,Vegetative Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,4,1,1.081,-15.283,3.089
vegetative,Vegetative Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,4,2,2.903,-14.67,3.089
vegetative,Vegetative Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,4,3,1.873,-14.047,3.089
vegetative,Vegetative Stage,cricket,Cricket,Cricket,unspecified,SM_Cricket_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Cricket_01.prefab,10,1,4.428,-17.363,2.87
vegetative,Vegetative Stage,cricket,Cricket,Cricket,unspecified,SM_Cricket_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Cricket_01.prefab,10,2,5.678,-18.523,2.87
vegetative,Vegetative Stage,cricket,Cricket,Cricket,unspecified,SM_Cricket_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Cricket_01.prefab,10,3,5.79,-17.67,2.87
reproductive,Reproductive Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,60,1,5.044,-15.317,0.741
reproductive,Reproductive Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,60,2,5.017,-15.295,0.742
reproductive,Reproductive Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,60,3,4.744,-14.808,0.741
reproductive,Reproductive Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,60,4,4.779,-14.804,0.742
reproductive,Reproductive Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,60,5,4.875,-14.705,0.741
reproductive,Reproductive Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,60,6,4.908,-14.72,0.742
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,1,11.271,-12.168,0.662
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,2,11.238,-12.118,0.665
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,3,11.27,-12.192,0.684
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,4,11.239,-12.114,0.592
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,5,11.274,-12.191,0.611
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,6,11.216,-12.111,0.717
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,7,11.129,-11.809,0.587
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,8,11.201,-11.757,0.736
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,9,11.19,-11.753,0.607
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,10,11.174,-11.764,0.717
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,11,11.17,-11.758,0.604
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,12,11.246,-11.77,0.736
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,13,11.132,-11.798,0.643
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,14,11.2,-11.752,0.662
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,15,11.147,-11.779,0.665
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,16,11.224,-11.756,0.684
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,17,11.143,-11.778,0.592
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,18,11.224,-11.752,0.611
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,19,11.137,-11.8,0.717
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,20,11.067,-11.691,0.736
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,21,11.055,-11.693,0.607
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,22,11.046,-11.711,0.717
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,23,11.04,-11.707,0.604
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,24,11.113,-11.682,0.736
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,25,11.025,-11.76,0.643
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,26,11.064,-11.687,0.662
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,27,11.029,-11.736,0.665
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,28,11.087,-11.68,0.684
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,29,11.024,-11.737,0.592
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,30,11.084,-11.677,0.611
reproductive,Reproductive Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,60,31,11.03,-11.759,0.717
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,1,4.927,-15.0,0.616
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,2,5.007,-14.997,0.74
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,3,5.005,-15.006,0.935
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,4,4.992,-15.008,1.129
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,5,4.922,-15.042,0.935
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,6,4.962,-15.119,0.846
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,7,4.921,-15.04,1.083
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,8,4.945,-15.108,1.025
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,9,5.064,-15.189,0.613
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,10,4.927,-15.0,0.616
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,11,5.007,-14.997,0.74
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,12,5.005,-15.006,0.935
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,13,4.992,-15.008,1.129
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,14,4.922,-15.042,0.935
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,15,4.962,-15.119,0.846
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,16,4.921,-15.04,1.083
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,17,4.945,-15.108,1.025
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,18,5.064,-15.189,0.613
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,19,5.051,-14.948,0.616
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,20,4.997,-15.008,0.74
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,21,4.992,-15.0,0.935
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,22,5.0,-14.988,1.129
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,23,5.025,-14.915,0.935
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,24,4.942,-14.889,0.846
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,25,5.027,-14.915,1.083
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,26,4.962,-14.885,1.025
reproductive,Reproductive Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,60,27,4.821,-14.912,0.613
reproductive,Reproductive Stage,leaf_folder_eggs,Leaf Folder - Eggs,Leaf Folder,eggs,SM_GLF_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Eggs.prefab,18,1,4.887,-0.348,0.922
reproductive,Reproductive Stage,leaf_folder_eggs,Leaf Folder - Eggs,Leaf Folder,eggs,SM_GLF_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Eggs.prefab,18,2,4.816,-0.665,0.925
reproductive,Reproductive Stage,leaf_folder_eggs,Leaf Folder - Eggs,Leaf Folder,eggs,SM_GLF_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Eggs.prefab,18,3,5.211,-0.298,0.922
reproductive,Reproductive Stage,leaf_folder_eggs,Leaf Folder - Eggs,Leaf Folder,eggs,SM_GLF_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Eggs.prefab,18,4,5.424,-0.545,0.925
reproductive,Reproductive Stage,leaf_folder_eggs,Leaf Folder - Eggs,Leaf Folder,eggs,SM_GLF_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Eggs.prefab,18,5,5.678,0.131,0.925
reproductive,Reproductive Stage,leaf_folder_eggs,Leaf Folder - Eggs,Leaf Folder,eggs,SM_GLF_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Eggs.prefab,18,6,5.362,0.053,0.922
reproductive,Reproductive Stage,leaf_folder_larva,Leaf Folder - Larva,Leaf Folder,larva,SM_GLF_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Nymph.prefab,18,1,10.976,0.123,0.723
reproductive,Reproductive Stage,leaf_folder_larva,Leaf Folder - Larva,Leaf Folder,larva,SM_GLF_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Nymph.prefab,18,2,11.259,-0.342,0.717
reproductive,Reproductive Stage,leaf_folder_larva,Leaf Folder - Larva,Leaf Folder,larva,SM_GLF_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Nymph.prefab,18,3,10.873,-0.422,1.429
reproductive,Reproductive Stage,leaf_folder_larva,Leaf Folder - Larva,Leaf Folder,larva,SM_GLF_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Nymph.prefab,18,4,10.924,0.099,0.723
reproductive,Reproductive Stage,leaf_folder_larva,Leaf Folder - Larva,Leaf Folder,larva,SM_GLF_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Nymph.prefab,18,5,11.383,-0.192,0.717
reproductive,Reproductive Stage,leaf_folder_larva,Leaf Folder - Larva,Leaf Folder,larva,SM_GLF_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GLF_Nymph.prefab,18,6,11.073,-0.435,1.429
reproductive,Reproductive Stage,leaf_folder_adult,Leaf Folder - Adult,Leaf Folder,adult,SM_GreenLeafFolder_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GreenLeafFolder_01.prefab,18,1,4.764,0.194,1.198
reproductive,Reproductive Stage,leaf_folder_adult,Leaf Folder - Adult,Leaf Folder,adult,SM_GreenLeafFolder_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GreenLeafFolder_01.prefab,18,2,4.72,0.369,1.449
reproductive,Reproductive Stage,leaf_folder_adult,Leaf Folder - Adult,Leaf Folder,adult,SM_GreenLeafFolder_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GreenLeafFolder_01.prefab,18,3,5.179,-0.269,1.909
reproductive,Reproductive Stage,leaf_folder_adult,Leaf Folder - Adult,Leaf Folder,adult,SM_GreenLeafFolder_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GreenLeafFolder_01.prefab,18,4,4.703,-0.073,1.198
reproductive,Reproductive Stage,leaf_folder_adult,Leaf Folder - Adult,Leaf Folder,adult,SM_GreenLeafFolder_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GreenLeafFolder_01.prefab,18,5,4.536,-0.004,1.449
reproductive,Reproductive Stage,leaf_folder_adult,Leaf Folder - Adult,Leaf Folder,adult,SM_GreenLeafFolder_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_GreenLeafFolder_01.prefab,18,6,5.323,-0.017,1.909
reproductive,Reproductive Stage,yellow_stem_borer_eggs,Yellow Stem Borer - Eggs,Yellow Stem Borer,eggs,SM_YSB_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YSB_Eggs.prefab,10,1,5.129,-5.343,0.837
